Orgao Julgador;Justiça;Tribunal;Grau;PCA_AP_G;TSNE_AP_G;PCA;PCA_FF;TSNE_FF;TSNE
2 º juizado especial cível e criminal de socorro - tjse;Estadual;TJSE;JE;25;494;-1;;;-1
2� vara da comarca de aquiraz - tjce;Estadual;TJCE;G1;0;365;-1;;;-1
2� vara da comarca de ico - tjce;Estadual;TJCE;G1;0;-1;0;;;-1
20ª vara civel da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;304;0;;;-1
21 ª vara cível de aracaju - tjse;Estadual;TJSE;G1;-1;-1;-1;;;-1
25ª vara cível - tjgo;Estadual;TJGO;G1;0;280;0;;;-1
29ª vara cível - tjgo;Estadual;TJGO;G1;0;280;0;;;-1
2ª camara criminal - tjgo;Estadual;TJGO;G2;36;683;0;;;-1
2ª câmara especializada criminal - tjpi;Estadual;TJPI;G2;35;693;-1;;;-1
2ª v dos feitos de rel de cons civ e comerciais de luis eduardo magalhaes - tjba;Estadual;TJBA;G1;0;315;0;;;-1
2ª v dos feitos de rel de cons. cível e comerciais de juazeiro - tjba;Estadual;TJBA;G1;0;128;0;;;-1
2ª vara - itaqui - tjrs;Estadual;TJRS;G1;0;178;0;;;-1
2ª vara - tjrn;Estadual;TJRN;G1;-1;225;-1;;;-1
1ª vara empresarial e de fazenda pública da comarca de montes claros - tjmg;Estadual;TJMG;G1;0;-1;0;;3;-1
2ª vara alta floresta - tjmt;Estadual;TJMT;G1;0;19;0;;;-1
2ª vara cível - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;-1;0;;;-1
2ª vara cível - cruz alta - tjrs;Estadual;TJRS;G1;0;28;0;;;-1
2ª vara cível - são gabriel - tjrs;Estadual;TJRS;G1;0;321;0;;;-1
2ª vara cível - são leopoldo - tjrs;Estadual;TJRS;G1;0;145;0;;;-1
2ª vara cível - tjro;Estadual;TJRO;G1;0;270;0;;;-1
2ª vara civel barra do garças - tjmt;Estadual;TJMT;G1;0;-1;0;;;-1
2ª vara cível da comarca de alvorada - tjrs;Estadual;TJRS;G1;25;601;0;;;-1
2ª vara cível da comarca de cabo de santo agostinho - tjpe;Estadual;TJPE;G1;0;150;0;;;-1
2ª vara cível da comarca de curitibanos - tjsc;Estadual;TJSC;JE;26;588;-1;;;-1
2ª vara cível da comarca de garanhuns - tjpe;Estadual;TJPE;G1;0;270;0;;;-1
2ª vara cível da comarca de tijucas - tjsc;Estadual;TJSC;G1;26;550;-1;;;-1
2ª vara cível de açailandia  - tjma;Estadual;TJMA;G1;0;-1;-1;;;-1
2ª vara cível e de cartas precatórias cíveis da comarca de guaxupé - tjmg;Estadual;TJMG;G1;0;13;0;;;-1
2ª vara cível, criminal e de execuções penais da comarca de cássia - tjmg;Estadual;TJMG;G1;0;-1;0;;;-1
2ª vara cível, criminal e de execuções penais da comarca de são francisco - tjmg;Estadual;TJMG;G1;-1;277;-1;;;-1
2ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;403;0;;;-1
2ª vara criminal de parauapebas - tjpa;Estadual;TJPA;G1;0;202;0;;;-1
2ª vara criminal e de execuções penais da comarca de vespasiano - tjmg;Estadual;TJMG;G1;0;-1;0;;;-1
2ª vara da comarca de aquiraz - tjce;Estadual;TJCE;G1;0;-1;0;;;-1
2ª vara da comarca de itaitinga - tjce;Estadual;TJCE;G1;0;-1;0;;;-1
2ª vara da comarca de morada nova - tjce;Estadual;TJCE;G1;0;-1;0;;;-1
2ª vara da comarca de pacajus - tjce;Estadual;TJCE;G1;0;123;0;;;-1
2ª vara da comarca de pacatuba - tjce;Estadual;TJCE;G1;0;175;0;;;-1
2ª vara da comarca de quixeramobim - tjce;Estadual;TJCE;G1;0;90;0;;;-1
2ª vara da comarca de são bento do sul - tjsc;Estadual;TJSC;JE;26;458;0;;;-1
2ª vara da comarca de são joaquim - tjsc;Estadual;TJSC;G1;26;458;0;;;-1
2ª vara da comarca de surubim - tjpe;Estadual;TJPE;G1;-1;451;-1;;;-1
2ª vara da comarca de tiangua - tjce;Estadual;TJCE;G1;0;203;0;;;-1
2ª vara da familia de camacari - tjba;Estadual;TJBA;G1;0;-1;0;;;-1
vara da fazenda publica - tjba;Estadual;TJBA;G1;0;-1;0;;32;-1
7ª vara da fazenda publica da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;-1;0;;32;30
2ª vara de família - tjgo;Estadual;TJGO;G1;0;45;0;;;-1
2ª vara de família - tjrr;Estadual;TJRR;G1;-1;138;-1;;;-1
2ª vara de família e sucessões da comarca de contagem - tjmg;Estadual;TJMG;G1;0;39;0;;;-1
2ª vara de feitos de rel de cons. cível e comerciais - tjba;Estadual;TJBA;G1;-1;-1;-1;;;-1
2ª vara de floriano - tjpi;Estadual;TJPI;G1;-1;284;-1;;;-1
2ª vara de tailândia - tjpa;Estadual;TJPA;G1;26;484;0;;;-1
3ª v da fazenda pública de salvador - tjba;Estadual;TJBA;G1;0;-1;0;;32;342
2ª vara judicial - horizontina - tjrs;Estadual;TJRS;G1;26;461;0;;;-1
2ª vara judicial - marau - tjrs;Estadual;TJRS;G1;26;488;0;;;-1
2ª vara judicial da comarca de jaguarão - tjrs;Estadual;TJRS;JE;26;458;0;;;-1
2ª vara judicial da comarca de são francisco de assis - tjrs;Estadual;TJRS;G1;0;-1;0;;;-1
2ª vara poxoreo - tjmt;Estadual;TJMT;G1;0;27;0;;;-1
2ª vara/ofício cível - tjms;Estadual;TJMS;G1;26;504;-1;;;-1
2ª vara/ofício cível e criminal - tjms;Estadual;TJMS;G1;26;488;-1;;;-1
2º juizado especial criminal de são luís - tjma;Estadual;TJMA;JE;25;508;-1;;;-1
3 ª vara cível de aracaju - tjse;Estadual;TJSE;G1;-1;284;-1;;;-1
3ª turma recursal - gabinete 1 - tjes;Estadual;TJES;TR;48;760;0;;;-1
3ª vara cível - bento gonçalves - tjrs;Estadual;TJRS;G1;26;613;0;;;-1
3ª vara cível - rio grande - tjrs;Estadual;TJRS;G1;0;17;0;;;-1
3ª vara cível - tramandaí - tjrs;Estadual;TJRS;G1;0;149;0;;;-1
3ª vara cível - uruguaiana - tjrs;Estadual;TJRS;G1;0;44;0;;;-1
3ª vara cível (cível, família e sucessões) - tjgo;Estadual;TJGO;G1;0;-1;0;;;-1
3ª vara cível da comarca de betim - tjmg;Estadual;TJMG;G1;-1;442;-1;;;-1
3ª vara cível da comarca de itajubá - tjmg;Estadual;TJMG;G1;0;41;0;;;-1
3ª vara cível da comarca de ituiutaba - tjmg;Estadual;TJMG;G1;0;145;0;;;-1
3ª vara cível da comarca de palmares - tjpe;Estadual;TJPE;G1;0;-1;0;;;-1
3ª vara cível da comarca de sapiranga - tjrs;Estadual;TJRS;G1;0;35;0;;;-1
3ª vara cível e de acidentes de trabalho - tjam;Estadual;TJAM;G1;-1;-1;-1;;;-1
3ª vara criminal (crimes contra a saúde pública e economia popular) - tjgo;Estadual;TJGO;G1;0;185;0;;;-1
3ª vara criminal da comarca de blumenau - tjsc;Estadual;TJSC;G1;0;161;0;;;-1
3a vara criminal de campina grande - tjpb;Estadual;TJPB;G1;0;202;0;;;-1
3ª vara criminal do distrito judiciário da zona sul (inativo) - tjrn;Estadual;TJRN;G1;0;-1;0;;;-1
3ª vara criminal e da infância e da juventude da comarca de santa luzia - tjmg;Estadual;TJMG;G1;0;161;0;;;-1
3ª vara de arapiraca / cível residual - tjal;Estadual;TJAL;G1;0;-1;0;;;-1
3a. vara de itaporanga - tjpb;Estadual;TJPB;G1;0;-1;0;;;-1
3º gabinete da primeira turma recursal - jecrc - capital - tjpe;Estadual;TJPE;TR;49;767;0;;;-1
3º juizado de violência doméstica e familiar contra a mulher - tjgo;Estadual;TJGO;G1;25;538;0;;;-1
3º juizado especial cível da capital - tjpb;Estadual;TJPB;JE;26;520;0;;;-1
4ª turma recursal do grupo jurisdicional de juiz de fora da comarca de juiz de fora - tjmg;Estadual;TJMG;TR;49;765;0;;;-1
segunda vara da fazenda p�blica e vara regional de execu��es fiscais estaduais da comarca de chapec� - tjsc;Estadual;TJSC;G1;0;-1;0;;37;146
4ª vara cível da comarca de montes claros - tjmg;Estadual;TJMG;G1;0;270;0;;;-1
5ª vara da fazenda pública e autarquias - tjmg;Estadual;TJMG;G1;0;-1;0;;37;233
4ª vara criminal (presidência do tribunal do juri e execuções penais) - tjgo;Estadual;TJGO;G1;0;-1;0;;;-1
4ª vara criminal do distrito judiciário da zona norte (inativo) - tjrn;Estadual;TJRN;G1;0;-1;0;;;-1
4ª vara de bacabal - tjma;Estadual;TJMA;G1;0;-1;-1;;;-1
4ª vara de família e sucessões - tjrn;Estadual;TJRN;G1;0;288;5;;;-1
4ª vara do tribunal do júri de são luís - tjma;Estadual;TJMA;G1;0;-1;0;;;-1
5 º juizado especial civel de aracaju - tjse;Estadual;TJSE;JE;25;494;-1;;;-1
5� vara civel - tjro;Estadual;TJRO;G1;0;270;0;;;-1
5ª turma recursal - gabinete 2 - tjes;Estadual;TJES;TR;48;760;0;;;-1
5ª vara cível e de acidentes de trabalho - tjam;Estadual;TJAM;G1;-1;-1;-1;;;-1
5ª vara criminal (crimes punidos com reclusão) - tjgo;Estadual;TJGO;G1;0;185;0;;;-1
5ª vara de familia da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;-1;0;;;-1
5ª vara de família e sucessões - tjpi;Estadual;TJPI;G1;0;19;0;;;-1
5ª vara de família e sucessões de teresina - tjpi;Estadual;TJPI;G1;0;122;0;;;-1
5ª vara mista de guarabira - tjpb;Estadual;TJPB;G1;26;499;5;;;-1
5a. vara de santa rita - tjpb;Estadual;TJPB;G1;0;-1;-1;;;-1
5º juizado especial cível central - tjrn;Estadual;TJRN;JE;26;521;-1;;;-1
6ª turma recursal - tjba;Estadual;TJBA;TR;48;764;-1;;;-1
6ª vara cível e de acidentes de trabalho - tjam;Estadual;TJAM;G1;-1;224;-1;;;-1
6ª vara cível, falências e recuperações judiciais - porto velho - fórum cível - tjro;Estadual;TJRO;G1;0;29;0;;;-1
6ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;-1;0;;;-1
colatina - juizado especial criminal e juizado especial da fazenda pública - tjes;Estadual;TJES;G1;0;-1;0;;43;-1
segunda vara especializada da fazenda pública - tjmt;Estadual;TJMT;G1;0;-1;0;;47;465
7� vara civel - tjro;Estadual;TJRO;G1;0;267;-1;;;-1
02 fazenda publica de sao jose do rio preto - tjsp;Estadual;TJSP;G1;0;-1;0;;5;476
6ï¿½ vara da fazenda pï¿½blica do df - tjdft;Estadual;TJDFT;G1;0;-1;0;;8;-1
8� vara civel - tjro;Estadual;TJRO;G1;0;231;-1;;;-1
8ª vara civel - tjro;Estadual;TJRO;G1;-1;231;-1;;;-1
8ª vara cível de são luís - tjma;Estadual;TJMA;G1;0;-1;-1;;;-1
8ª vara de familia suces. orfaos interd. e ausentes - tjba;Estadual;TJBA;G1;0;-1;0;;;-1
8ª vara/ofício cível - tjms;Estadual;TJMS;G1;26;532;-1;;;-1
9 º juizado especial cível - tjse;Estadual;TJSE;JE;26;493;-1;;;-1
9ª vara cível de teresina - tjpi;Estadual;TJPI;G1;0;271;-1;;;-1
9º juizado especial cível da capital - tjal;Estadual;TJAL;JE;26;542;0;;;-1
alegre - 1ª vara - tjes;Estadual;TJES;G1;26;521;-1;;;-1
alegre - 2ª vara - tjes;Estadual;TJES;G1;0;245;0;;;-1
aquidabã - tjse;Estadual;TJSE;G1;-1;432;-1;;;-1
piraquara - vara cível e da fazenda pública - tjpr;Estadual;TJPR;G1;0;-1;-1;;-1;122
9� vara da fazenda publica da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;-1;-1;;-1;234
baixo guandu - 2ª vara - tjes;Estadual;TJES;G1;0;410;-1;;;-1
barra de são francisco - 1ª vara criminal - tjes;Estadual;TJES;G1;0;141;0;;;-1
cachoeiro de itapemirim - 2ª vara cível - tjes;Estadual;TJES;G1;0;291;-1;;;-1
cachoeiro de itapemirim - 3ª vara de família e órfãos e sucessões - tjes;Estadual;TJES;G1;0;-1;0;;;-1
cachoeiro de itapemirim - 5ª vara cível - tjes;Estadual;TJES;G1;0;270;0;;;-1
câmaras criminais reunidas  - tjes;Estadual;TJES;G2;36;650;0;;;-1
2ª vara da fazenda pública estadual - tjam;Estadual;TJAM;G1;0;-1;-1;;-1;265
castelo - 1ª vara - tjes;Estadual;TJES;G1;26;458;-1;;;-1
central de administração - comarca de alto taquari - sdcr - tjmt;Estadual;TJMT;G1;0;86;0;;;-1
central de administração - comarca de paranaíta - sdcr - tjmt;Estadual;TJMT;G1;0;-1;0;;;-1
1a vara fazenda publica campina grande - tjpb;Estadual;TJPB;G1;0;-1;-1;;10;-1
irati - 1ª vara cível, da fazenda pública e acidentes do trabalho - tjpr;Estadual;TJPR;G1;0;-1;-1;;21;141
criminal de sao roque - tjsp;Estadual;TJSP;G1;0;-1;0;;;-1
curitiba - 13º juizado especial cível e criminal - tjpr;Estadual;TJPR;JE;26;555;2;;;-1
curitiba - 1ª vara privativa do tribunal do júri - tjpr;Estadual;TJPR;G1;0;-1;-1;;;-1
diracy nunes alves - tjpa;Estadual;TJPA;G2;36;672;0;;;-1
pitanga - vara cível, da fazenda pública, acidentes do trabalho, registros públicos e corregedoria do foro extrajudicial, juizado especial cível e juizado especial da fazenda pública - tjpr;Estadual;TJPR;G1;0;-1;-1;;33;365
2ª vara cível especializada em fazenda pública - caxias do sul - tjrs;Estadual;TJRS;G1;0;-1;-1;;4;122
foro de arapiraca -turma recursal de arapiraca - tjal;Estadual;TJAL;TR;48;764;-1;;;-1
foro de campo alegre - vara do único ofício de campo alegre - tjal;Estadual;TJAL;G1;26;587;-1;;;-1
foro de maceió - 8ª vara criminal da capital / tribunal do júri - tjal;Estadual;TJAL;G1;0;-1;0;;;-1
foro de maceió - 9 º juizado especial cível da capital - tjal;Estadual;TJAL;JE;25;458;-1;;;-1
gab. 01 - 2ª câmara criminal - tjsc;Estadual;TJSC;G2;36;650;0;;;-1
gab. da desa. etelvina maria sampaio felipe - tjto;Estadual;TJTO;G2;45;688;-1;;;-1
gab. des. francisco eduardo goncalves sertorio canto - tjpe;Estadual;TJPE;G2;36;650;0;;;-1
gab. des. presidente - tjpi;Estadual;TJPI;G2;35;693;-1;;;-1
gab. des. raimundo nonato da costa alencar - tjpi;Estadual;TJPI;G2;35;693;-1;;;-1
gab. des. stênio josé de sousa neiva coêlho - tjpe;Estadual;TJPE;G2;35;650;0;;;-1
gab. do des. amado cilton - tjto;Estadual;TJTO;G2;36;723;-1;;;-1
gab. do des. eurípedes lamounier - tjto;Estadual;TJTO;G2;35;723;-1;;;-1
gab. do desembargador gilson barbosa - tjrn;Estadual;TJRN;G2;36;661;0;;;-1
gab. juiza subs. marilsen andrade addário - sdcr - tjmt;Estadual;TJMT;G2;39;688;0;;;-1
gabinete do desem. saulo henriques de sá benevides - tjpb;Estadual;TJPB;G2;36;670;0;;;-1
gabinete do desemb. jose aurelio da cruza filho - tjpb;Estadual;TJPB;G2;36;650;0;;;-1
gabinete do desemb. leandro dos santos - tjpb;Estadual;TJPB;G2;36;650;0;;;-1
gabinete do desemb. oswaldo trigueiro do valle filho - tjpb;Estadual;TJPB;G2;36;650;0;;;-1
gabinete mag. euma mendon�a tourinho - tjro;Estadual;TJRO;TR;49;743;-1;;;-1
gabinete mag. jos� augusto alves martins - tjro;Estadual;TJRO;TR;49;743;-1;;;-1
guaçui - 2ª vara - tjes;Estadual;TJES;G1;0;410;-1;;;-1
imbituva - juízo único - tjpr;Estadual;TJPR;G1;26;468;-1;;;-1
iporã - juízo único - tjpr;Estadual;TJPR;G1;26;596;-1;;;-1
jaguapitã - juízo único - tjpr;Estadual;TJPR;G1;26;632;0;;;-1
jecc batalha - sede - tjpi;Estadual;TJPI;G1;26;574;-1;;;-1
joão neiva - vara única - tjes;Estadual;TJES;G1;26;471;-1;;;-1
jose roberto pinheiro maia bezerra junior - tjpa;Estadual;TJPA;G2;36;672;0;;;-1
juizado especial c?vel e criminal do riacho fundo - tjdft;Estadual;TJDFT;JE;25;507;0;;;-1
juizado especial civel crim. de altinopolis - tjsp;Estadual;TJSP;JE;26;460;0;;;-1
juizado especial civel crim. de aparecida - tjsp;Estadual;TJSP;JE;26;489;0;;;-1
juizado especial civel crim. de nova odessa - tjsp;Estadual;TJSP;JE;26;464;0;;;-1
juizado especial civel crim. de serra negra - tjsp;Estadual;TJSP;JE;26;556;0;;;-1
juizado especial civel crim. de teodoro sampaio - tjsp;Estadual;TJSP;JE;26;462;0;;;-1
juizado especial cível da comarca de tubarão - tjsc;Estadual;TJSC;JE;26;542;-1;;;-1
juizado especial civel e criminal - tjap;Estadual;TJAP;JE;25;507;-1;;;-1
juizado especial cível e criminal de itabaiana - tjse;Estadual;TJSE;JE;25;590;-1;;;-1
juizado especial cível e criminal de são cristóvão - tjse;Estadual;TJSE;JE;25;494;-1;;;-1
juizado especial criminal da comarca de blumenau - tjsc;Estadual;TJSC;JE;25;538;0;;;-1
juizado especial criminal de santarém - tjpa;Estadual;TJPA;JE;26;460;0;;;-1
juizado especial criminal do foro do continente da comarca da capital - tjsc;Estadual;TJSC;JE;26;464;0;;;-1
juizado especial criminal e juizado de viol?ncia dom?stica e familiar contra a mulher de ?guas claras - tjdft;Estadual;TJDFT;G1;0;390;-1;;;-1
juizado especial da comarca de tiangua - tjce;Estadual;TJCE;JE;26;614;0;;;-1
juízo da 1ª escrivania cível de arapoema - tjto;Estadual;TJTO;G1;26;604;-1;;;-1
juízo da 1ª escrivania cível de itaguatins - tjto;Estadual;TJTO;G1;26;491;-1;;;-1
juízo da 1ª escrivania cível de novo acordo - tjto;Estadual;TJTO;G1;26;484;-1;;;-1
juízo da 1ª escrivania criminal de itacajá - tjto;Estadual;TJTO;G1;0;159;0;;;-1
juízo da 1ª vara cível de araguatins - tjto;Estadual;TJTO;G1;26;547;-1;;;-1
juízo da 1ª vara cível de dianópolis - tjto;Estadual;TJTO;G1;-1;229;-1;;;-1
juizo da 1ª vara criminal de palmas - tjto;Estadual;TJTO;G1;0;-1;-1;;;-1
maringá - 1ª vara cível - tjpr;Estadual;TJPR;G1;0;270;0;;;-1
palmas - vara cível, da fazenda pública, acidentes do trabalho, registros públicos e corregedoria do foro extrajudicial, juizado especial cível e juizado especial da fazenda pública - tjpr;Estadual;TJPR;G1;0;-1;-1;;45;236
curitiba - 1ª vara da fazenda pública - tjpr;Estadual;TJPR;G1;-1;-1;-1;;1;143
marmeleiro - juízo único - tjpr;Estadual;TJPR;G1;26;599;-1;;;-1
muribeca - tjse;Estadual;TJSE;G1;0;23;0;;;-1
vara da fazenda p�blica da comarca de balne�rio cambori� - tjsc;Estadual;TJSC;G1;-1;-1;-1;;-1;-1
núcleo de solução de conflitos de teresina - tjpi;Estadual;TJPI;G1;0;29;0;;;-1
oitava vara cível - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;270;0;;;-1
ouro preto do oeste - 1ª vara cível - tjro;Estadual;TJRO;G1;0;-1;-1;;;-1
palmeira - juízo único - tjpr;Estadual;TJPR;G1;26;482;-1;;;-1
palmital - juízo único - tjpr;Estadual;TJPR;G1;26;567;0;;;-1
peabiru - juízo único - tjpr;Estadual;TJPR;G1;26;611;-1;;;-1
pedra mole - tjse;Estadual;TJSE;G1;0;215;0;;;-1
piúma - 1ª vara - tjes;Estadual;TJES;G1;26;513;-1;;;-1
ponta grossa - juizado de violência doméstica e familiar contra a mulher, vara de crimes contra crianças, adolescentes e idosos - tjpr;Estadual;TJPR;G1;0;185;0;;;-1
presidência - tjto;Estadual;TJTO;G2;36;653;5;;;-1
primeira vara - comarca de canarana - sdcr - tjmt;Estadual;TJMT;G1;0;423;-1;;;-1
primeira vara - comarca de peixoto de azevedo - sdcr - tjmt;Estadual;TJMT;G1;0;-1;0;;;-1
primeira vara c�vel da comarca de curitibanos - tjsc;Estadual;TJSC;G1;26;618;0;;;-1
primeira vara da comarca de pomerode - tjsc;Estadual;TJSC;G1;0;-1;0;;;-1
primeira vara da comarca de trombudo central - tjsc;Estadual;TJSC;G1;0;29;0;;;-1
araucária - 1ª vara cível e da fazenda pública - tjpr;Estadual;TJPR;G1;-1;-1;-1;;-1;111
quarta vara c�vel da comarca de blumenau - tjsc;Estadual;TJSC;G1;0;232;-1;;;-1
ribeirão claro - juízo único - tjpr;Estadual;TJPR;G1;26;500;0;;;-1
ribeirão do pinhal - juízo único - tjpr;Estadual;TJPR;G1;26;584;-1;;;-1
saf de mirassol - tjsp;Estadual;TJSP;G1;0;-1;0;;;-1
santa teresa - vara única - tjes;Estadual;TJES;G1;26;598;-1;;;-1
são gabriel da palha - 1ª vara - tjes;Estadual;TJES;G1;26;503;-1;;;-1
juizo da 2ª vara da fazenda e registros públicos de araguaína - tjto;Estadual;TJTO;G1;-1;-1;-1;;-1;111
seção criminal - tjms;Estadual;TJMS;G2;35;650;-1;;;-1
secretaria do juízo da comarca de são gotardo - tjmg;Estadual;TJMG;G1;0;56;0;;;-1
sef de bebedouro - tjsp;Estadual;TJSP;G1;0;-1;0;;;-1
sef de nova odessa - tjsp;Estadual;TJSP;G1;0;322;0;;;-1
sef de taquaritinga - tjsp;Estadual;TJSP;G1;0;-1;0;;;-1
segunda vara - comarca de alta floresta - sdcr - tjmt;Estadual;TJMT;G1;0;230;-1;;;-1
segunda vara criminal da comarca de itaja� - tjsc;Estadual;TJSC;G1;26;642;0;;;-1
segunda vara c�vel da comarca de balne�rio cambori� - tjsc;Estadual;TJSC;G1;0;-1;0;;;-1
segunda vara c�vel da comarca de cambori� - tjsc;Estadual;TJSC;G1;0;-1;0;;;-1
segunda vara c�vel do foro central da comarca da capital - tjsc;Estadual;TJSC;G1;26;499;0;;;-1
segunda vara c�vel e criminal da comarca de campos novos - pg3 - tjsc;Estadual;TJSC;G1;0;-1;0;;;-1
segunda vara da comarca de itapo� - tjsc;Estadual;TJSC;G1;26;510;0;;;-1
segunda vara da comarca de itapo? - tjsc;Estadual;TJSC;G1;26;510;0;;;-1
segunda vara da comarca de porto belo - tjsc;Estadual;TJSC;G1;26;643;-1;;;-1
segunda vara da comarca de rio negrinho - tjsc;Estadual;TJSC;G1;26;594;-1;;;-1
segunda vara da comarca de s�o bento do sul - tjsc;Estadual;TJSC;G1;26;500;0;;;-1
segunda vara da comarca de xaxim - tjsc;Estadual;TJSC;G1;26;510;0;;;-1
campo largo - 1ª vara cível e da fazenda pública - tjpr;Estadual;TJPR;G1;-1;-1;-1;;-1;98
serra - 4ª vara cível  - tjes;Estadual;TJES;G1;0;231;-1;;;-1
quinta vara esp. da fazenda pública - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;-1;-1;-1;;19;251
sertanópolis - juízo único - tjpr;Estadual;TJPR;G1;26;500;-1;;;-1
sexta vara - comarca de alta floresta - sdcr - tjmt;Estadual;TJMT;G1;0;230;-1;;;-1
siqueira campos - juízo único - tjpr;Estadual;TJPR;G1;26;599;-1;;;-1
terceira camara cível - tjba;Estadual;TJBA;G2;35;742;-1;;;-1
turma recursal do grupo jurisdicional de paracatu da comarca de paracatu - tjmg;Estadual;TJMG;TR;49;756;0;;;-1
unidade jurisdicional única do juizado especial de formiga da comarca de formiga - tjmg;Estadual;TJMG;JE;26;547;0;;;-1
unidade jurisdicional única do juizado especial de sabará da comarca de sabará - tjmg;Estadual;TJMG;JE;26;481;0;;;-1
v dos feitos de rel de cons civ e com. de itambe - tjba;Estadual;TJBA;G1;0;19;0;;;-1
v dos feitos de rel de cons civ e com. ipira - tjba;Estadual;TJBA;G1;0;-1;0;;;-1
v dos feitos de rel de cons civ e comerciais de itiuba - tjba;Estadual;TJBA;G1;0;23;0;;;-1
v dos feitos de rel de cons civ e comerciais de jaguarari - tjba;Estadual;TJBA;G1;0;30;0;;;-1
v dos feitos de rel de cons civ e comerciais de olindina - tjba;Estadual;TJBA;G1;0;41;0;;;-1
v dos feitos de rel de cons civ e comerciais de tanque novo - tjba;Estadual;TJBA;G1;0;315;0;;;-1
vara - jesp do juizado especial de boa esperança da comarca de boa esperança - tjmg;Estadual;TJMG;JE;26;458;0;;;-1
vara - jesp do juizado especial de bom despacho da comarca de bom despacho - tjmg;Estadual;TJMG;JE;26;622;0;;;-1
vara - jesp do juizado especial de são francisco da comarca de são francisco - tjmg;Estadual;TJMG;JE;26;583;0;;;-1
vara adjunta do jec - marau - tjrs;Estadual;TJRS;JE;26;479;0;;;-1
vara adjunta do jec - rio pardo - tjrs;Estadual;TJRS;JE;26;479;0;;;-1
vara adjunta do jec - tucunduva - tjrs;Estadual;TJRS;JE;26;502;0;;;-1
vara cível - tjmg;Estadual;TJMG;G1;0;-1;0;;;-1
vara criminal da comarca de araripina - tjpe;Estadual;TJPE;G1;0;358;0;;;-1
vara criminal da comarca de camboriú - tjsc;Estadual;TJSC;JE;26;517;0;;;-1
vara criminal de bragança - tjpa;Estadual;TJPA;G1;0;-1;-1;;;-1
vara criminal de capanema - tjpa;Estadual;TJPA;G1;0;185;0;;;-1
vara criminal, da infância e da juventude e de precatórias da comarca de ituiutaba - tjmg;Estadual;TJMG;G1;0;185;0;;;-1
vara da comarca de anamã  - tjam;Estadual;TJAM;G1;26;482;0;;;-1
vara da comarca de urucará - tjam;Estadual;TJAM;G1;26;596;0;;;-1
vara da direção do foro - pelotas - tjrs;Estadual;TJRS;G1;0;-1;0;;;-1
2ª vara da fazenda pública e autarquias da comarca de belo horizonte - tjmg;Estadual;TJMG;G1;-1;-1;-1;;36;300
